gender,age,zip,category,amt
1,41,79063,4,99.73
0,21,15010,1,41.34
0,32,29324,8,6.94
0,27,48193,12,1.45
0,86,7711,7,69.09
1,23,12534,9,4.35
0,30,78584,9,40.06
0,71,29061,11,1011.34
1,30,77379,11,2.98
0,50,91321,5,24.1
1,46,22968,5,172.68
0,42,33811,3,67.06
1,27,61272,7,50.28
0,22,18103,0,468.05
0,46,60963,5,11.88
0,79,62939,0,56.91
0,92,95537,5,97.63
0,36,64874,6,18.53
0,90,75661,5,14.45
0,38,44412,6,12.06
0,22,42171,5,2.3
0,45,20687,5,48.07
1,58,67584,7,84.2
0,48,68638,8,2.11
1,59,11413,4,81.64
0,32,96136,10,15.03
1,66,49632,12,2.94
1,28,7747,11,119.67
0,30,79842,6,17.12
0,36,62926,8,24.25
1,80,63353,4,286.62
0,28,43102,10,51.29
1,22,99033,5,120.66
1,23,79252,13,7.21
0,37,36869,0,56.72
0,59,76834,5,34.74
1,49,70531,4,293.44
0,86,68881,5,19.83
0,40,26292,11,7.74
0,25,55080,10,61.4
1,54,48221,0,1.46
0,71,64726,12,4.58
0,43,24266,7,3.57
0,38,14037,5,49.85
1,88,4074,3,79.77
1,73,74074,4,70.59
0,30,47451,10,15.62
0,55,25442,8,130.63
0,43,70774,6,147.35
0,29,76050,10,50.37
0,58,16034,12,779.87
1,27,82501,0,47.34
0,60,97850,11,935.13
0,32,64019,4,70.95
1,75,16421,8,728.36
0,46,80120,10,89.25
0,54,31305,5,8.97
1,62,64017,11,4.85
1,51,15834,0,5.65
1,57,59542,5,6.14
0,30,13367,3,58.45
1,46,48034,13,8.78
0,57,21102,5,42.35
0,26,49628,7,6.11
0,69,73754,10,56.56
1,44,16034,7,44.31
0,23,5461,11,3.08
1,57,50421,1,42.93
1,24,4287,11,9.55
0,22,46346,12,186.87
1,54,83120,8,62.57
1,75,89319,7,15.03
1,29,45801,9,819.52
1,34,33040,5,41.06
1,68,52217,8,1.18
1,33,81005,12,6.9
1,56,8323,4,107.36
0,37,28659,7,199.37
1,42,7750,11,5.09
0,46,29911,11,1084.6
0,65,50312,2,84.45
0,48,16329,0,57.46
0,23,54487,13,5.18
0,53,58765,0,84.58
1,59,33813,4,95.97
0,48,61454,2,62.21
1,18,62668,7,25.42
1,52,33404,2,9.1
0,63,13615,5,220.84
0,32,29320,8,782.12
0,29,60432,12,16.34
1,35,75980,11,7.24
1,55,12466,2,41.66
0,32,29320,6,7.27
0,23,30009,11,9.44
1,35,49629,4,93.05
0,27,27837,4,186.66
1,36,75048,0,11.86
1,22,99033,3,11.0
0,51,7980,11,536.13
1,77,45860,4,168.58
0,29,60432,13,9.81
1,51,15834,5,19.07
1,20,55606,2,83.01
0,37,36869,10,20.55
1,45,54154,11,1.48
1,68,76443,0,42.6
1,43,37132,11,7.19
0,36,39073,11,384.85
0,38,28405,5,24.5
0,38,95567,12,8.42
0,37,75703,5,54.22
0,33,6024,2,45.75
0,46,63665,6,116.21
0,75,25106,2,64.21
0,28,67851,6,229.85
0,33,52535,9,9.91
0,92,63336,0,55.27
1,54,95842,12,6.77
0,72,15829,2,41.62
1,44,10604,7,75.38
0,45,72011,9,82.52
1,27,56152,11,89.7
0,23,65066,3,14.37
1,57,13484,6,82.85
0,51,12092,13,8.71
1,37,27258,3,53.95
0,21,88355,3,71.63
0,50,55128,2,76.78
0,21,56668,9,108.66
1,20,37683,12,809.46
0,24,41812,8,800.94
1,45,48850,1,35.0
0,61,41810,11,72.65
1,33,87035,2,63.21
1,25,4953,5,2.17
1,22,99033,1,112.71
1,58,56068,10,18.61
1,68,76443,2,20.02
1,31,73754,5,75.02
0,73,58579,5,4.2
0,58,72341,5,7.28
1,48,70056,12,6.14
0,49,49895,9,7.51
1,70,22015,7,48.86
1,76,74875,11,2.85
0,27,27837,11,72.67
1,53,26237,2,51.66
0,33,16858,4,356.34
1,48,20634,8,9.93
0,51,4226,13,2.3
0,44,72476,4,182.8
1,41,25213,3,70.95
0,37,82901,9,6.69
1,21,3818,4,97.74
0,50,11710,11,6.88
1,64,32935,13,8.42
0,63,13615,12,8.36
0,27,27837,5,18.55
0,75,25106,11,6.66
1,28,7747,9,313.38
1,33,46290,6,121.62
1,21,77566,6,11.3
0,78,37887,0,387.41
0,26,15377,4,65.32
0,33,52535,4,78.0
0,63,43330,11,91.05
1,27,49775,2,9.75
1,66,35651,2,73.7
1,35,1535,8,146.99
1,24,89512,7,32.55
1,46,31042,2,77.75
0,32,29324,11,8.9
0,67,97753,2,47.5
1,80,63353,0,32.91
0,66,57340,5,49.26
1,49,87533,7,23.16
0,30,12419,2,54.67
1,30,8350,12,148.65
0,80,15665,9,5.13
1,67,43760,8,9.02
1,46,48034,1,36.13
1,28,28314,3,71.4
0,60,97492,4,347.84
1,40,1844,2,90.02
1,40,1844,12,3.04
0,44,75452,10,25.04
1,56,8323,0,12.62
0,50,91321,4,200.46
0,37,36869,12,452.95
0,36,39073,5,13.2
1,53,12093,2,68.01
0,38,77026,4,217.92
0,44,70808,3,64.1
0,33,82072,4,187.1
0,94,1612,9,6.15
0,72,56549,9,9.47
0,25,2908,8,738.27
1,53,42634,12,815.38
1,35,67232,3,44.29
0,60,38315,7,40.02
0,36,19149,6,48.71
0,33,82072,8,25.99
0,80,45342,8,3.21
1,79,29860,2,78.8
1,47,45051,6,81.78
1,57,87540,6,40.1
0,30,47451,0,12.77
1,45,20895,7,12.11
0,86,23860,8,3.74
0,42,33811,1,59.81
0,58,35901,10,116.37
0,36,33967,4,197.19
1,57,50421,4,259.06
1,31,5084,9,37.33
0,62,4680,7,7.71
0,30,12419,12,8.81
0,73,32442,4,320.56
1,47,50073,0,71.79
0,34,17060,2,77.92
0,43,24266,3,61.25
1,35,60091,1,28.03
1,42,15077,0,86.76
1,59,21087,5,18.96
1,24,4287,6,141.74
0,63,36009,1,40.75
0,33,87558,6,14.05
1,66,47434,10,118.72
1,81,99783,12,830.72
0,37,28659,11,5.17
0,63,43330,2,77.47
1,37,11964,9,7.96
0,29,60432,10,22.47
0,33,6024,0,99.04
1,71,23357,7,41.03
0,71,75858,1,1.1
1,60,21524,9,29.17
0,28,72042,10,20.17
0,74,39840,9,282.74
0,50,75092,7,118.55
0,75,15449,6,90.81
0,32,65072,6,80.27
0,36,64874,5,38.71
0,81,81642,12,939.35
0,68,35581,9,19.64
0,37,28659,10,206.22
0,49,49895,10,21.8
0,42,49854,10,21.09
1,52,11944,4,312.48
1,79,29860,6,10.67
1,21,13752,0,73.26
0,65,97441,7,20.63
1,30,58015,6,86.67
0,31,84002,11,3.15
0,30,47451,11,6.51
1,66,49632,6,2.1
1,64,48088,1,102.91
0,38,22046,3,34.62
1,41,48088,6,30.19
1,75,96038,2,56.55
0,39,85020,11,49.26
0,44,72476,11,1.7
0,48,6782,9,2.8
0,57,2630,7,26.95
0,34,35554,7,45.22
1,40,21619,7,141.04
1,35,75980,11,129.32
1,79,24983,9,13.69
0,27,48193,8,281.57
1,53,42634,7,29.17
0,50,36758,12,4.93
1,81,99783,8,849.49
1,62,92128,4,80.26
0,36,23937,9,6.84
0,61,39769,11,7.66
1,31,84532,1,24.68
1,44,97813,1,59.0
1,41,79063,6,79.52
1,47,14778,11,1041.04
1,25,40077,10,23.29
1,27,78631,1,59.43
1,35,54559,3,56.89
0,42,49854,12,128.27
1,79,97033,8,683.03
1,37,33981,11,1094.57
1,57,44307,7,64.16
1,46,64659,5,74.36
0,37,28659,1,73.49
0,27,7439,11,1217.09
0,48,95453,0,104.67
1,46,68723,11,102.07
0,42,49854,13,23.46
0,33,64114,12,3.79
0,49,36749,0,4.04
1,83,80019,2,9.21
0,61,41810,0,17.18
0,38,77412,6,17.09
0,44,70808,12,5.4
1,47,90650,9,38.45
1,32,28611,4,98.28
0,72,77358,11,1005.42
1,39,37754,4,57.99
0,44,12986,5,209.68
1,58,67584,5,11.89
1,54,48221,13,6.17
0,61,44265,0,78.1
1,56,8323,2,115.22
1,39,31567,6,72.88
1,55,71960,5,29.53
0,28,67851,12,20.45
1,42,35776,2,71.42
0,48,6782,1,2.9
0,30,79842,10,7.93
1,51,57732,10,31.61
0,61,44265,2,74.92
0,27,37932,1,88.78
0,41,33760,12,803.93
0,30,78584,12,334.53
0,72,56549,11,967.43
0,28,43102,12,3.76
0,46,62262,8,14.47
0,51,35903,6,51.94
0,40,49101,4,153.16
0,38,28405,10,16.46
0,38,44412,1,15.34
1,48,82711,6,67.02
0,17,60958,12,146.83
1,47,90650,7,1.77
1,57,44307,5,24.33
0,53,74130,8,3.49
1,75,89319,2,52.1
0,33,49259,12,3.35
1,36,63010,12,778.43
1,42,35776,5,17.04
0,50,10962,11,133.04
1,39,17088,11,83.03
0,35,32784,11,71.1
0,25,68375,8,659.33
0,35,62075,4,204.5
0,49,19154,4,250.9
0,62,67038,4,304.45
1,30,10463,7,20.4
0,28,43102,5,59.42
1,56,21865,5,41.77
1,75,16421,12,882.9
1,25,4953,0,29.73
0,94,18357,11,877.23
1,60,21524,4,140.74
1,66,35651,8,297.64
1,54,83120,11,8.1
1,42,45808,12,111.21
0,40,26292,0,50.63
0,46,62262,9,19.09
1,67,12992,2,106.83
1,30,77338,7,6.49
1,62,92128,2,61.25
1,36,75048,10,47.08
0,49,12037,6,4.56
0,49,74536,6,290.62
0,46,53801,6,56.06
1,34,76248,4,81.73
1,93,14445,10,10.29
1,48,93627,12,122.51
0,50,73564,9,1.27
0,79,53153,13,8.69
0,43,11978,3,63.27
0,71,68950,8,3.83
0,23,67020,0,73.22
1,35,23303,11,83.46
0,61,41810,4,316.25
0,30,79842,11,907.95
0,53,14586,9,4.66
1,37,27258,12,2.87
1,52,30257,7,104.51
1,35,67232,11,4.77
0,81,23666,9,2.22
1,48,16314,5,21.25
1,24,4287,11,978.75
0,39,85020,3,70.05
1,40,7208,3,13.02
0,45,4555,8,8.27
0,47,98233,10,133.74
1,58,97210,9,7.28
1,46,22968,2,49.55
1,27,13811,9,1.64
1,64,71277,12,2.39
0,48,68638,9,12.61
0,35,72583,12,7.1
1,51,80736,6,51.8
1,88,4074,4,321.58
1,85,45879,5,44.22
1,63,39665,11,4.99
0,71,75858,2,57.43
1,31,42701,11,508.96
1,55,96135,8,219.6
0,57,21102,12,1.94
0,48,82221,11,7.71
0,59,40209,2,102.28
0,45,46254,10,21.67
1,73,74074,2,58.97
0,50,36758,0,87.7
0,29,14816,10,48.19
0,32,65072,12,3.51
0,51,92637,9,9.09
1,26,46765,8,804.37
1,37,40914,5,82.17
1,57,50421,12,6.6
0,48,92585,10,50.48
0,30,96776,10,57.02
0,23,30009,9,2.29
0,21,99116,8,708.06
0,59,87543,0,67.83
0,46,75218,1,94.71
1,26,36111,2,51.34
1,53,80021,7,78.83
1,68,14425,7,60.4
1,60,21524,7,9.5
1,21,77566,6,59.53
0,23,16114,9,55.95
0,30,13367,1,117.34
1,24,4287,0,45.54
0,46,80120,10,36.13
1,93,68641,7,57.05
1,47,90650,2,59.71
1,69,68463,10,29.77
1,40,44412,0,20.35
0,44,12986,8,722.94
0,53,58765,5,115.26
1,28,33873,10,67.8
0,34,31605,7,62.55
0,69,73754,7,90.14
1,27,56152,9,29.15
1,34,19456,1,52.93
0,34,84540,9,8.25
0,39,69165,13,7.81
0,73,58579,13,3.38
1,26,90250,9,7.78
0,57,97403,0,112.71
0,60,97492,2,90.13
0,36,71854,6,55.53
0,22,46346,12,178.44
0,30,78584,13,4.22
1,26,46765,4,302.68
0,49,59448,2,48.34
0,59,38949,11,8.91
0,87,34112,1,151.82
0,34,29809,7,5.25
1,37,76008,7,120.19
0,69,62266,6,34.56
0,90,75661,11,1053.42
0,36,23937,10,18.38
1,40,7208,7,26.39
1,65,28372,10,23.03
0,55,25442,9,25.8
0,53,58765,12,1.24
0,61,63131,0,39.54
1,35,54559,0,70.49
1,32,15324,0,78.05
1,59,11413,10,26.24
0,29,76050,9,138.3
1,28,28314,0,71.09
0,61,39769,12,5.88
0,37,73559,2,62.88
0,43,76626,9,6.55
0,29,80951,6,14.05
0,59,76951,1,9.44
0,63,13615,9,498.46
0,35,72583,4,91.39
0,58,62023,6,9.25
1,55,96135,12,6.53
1,53,29209,13,6.28
1,36,1843,6,83.34
1,49,87533,7,32.44
1,80,74633,12,85.81
0,38,77412,11,8.76
1,44,35049,4,303.67
0,32,65072,9,4.84
1,42,15077,6,72.57
0,21,15010,3,10.33
1,89,80138,12,7.25
1,61,48371,12,865.06
1,37,21750,4,27.36
1,64,63829,12,794.94
1,54,7022,0,28.75
0,67,64630,0,72.87
1,24,17051,0,6.15
1,45,78248,2,61.67
1,30,77379,6,20.48
0,42,87117,4,115.6
1,35,71762,8,8.64
0,36,33967,8,21.69
0,40,26292,4,93.25
1,54,88325,7,258.4
1,21,13752,11,1067.28
0,73,58579,4,138.79
0,76,61530,2,79.27
0,63,36009,6,47.85
1,35,75980,3,28.29
1,79,24983,12,850.21
0,59,76834,8,763.71
1,73,68973,10,26.79
0,25,77327,12,6.24
0,49,49895,6,83.42
0,49,36617,12,1.24
0,65,58651,5,73.63
0,38,79539,2,38.99
0,44,70808,10,100.65
0,35,32784,6,132.51
1,68,76443,13,5.96
0,58,29180,8,668.01
1,32,15324,4,97.3
1,40,77417,8,89.2
1,67,51453,6,4.49
1,40,21619,6,33.61
0,61,33417,0,63.33
0,58,46510,12,1008.16
0,40,53129,4,207.48
1,49,12460,12,134.2
1,53,12093,4,107.79
0,48,29939,12,3.56
0,37,98238,0,83.13
0,35,20036,11,57.82
1,46,64659,1,60.35
0,38,79539,7,2.08
1,40,1844,6,50.42
1,70,70466,11,1045.75
1,75,28423,0,7.55
1,47,94619,6,33.65
0,51,57426,11,38.63
1,43,53061,2,71.0
1,27,70726,9,168.48
0,61,61830,8,17.94
1,21,77566,1,8.57
0,80,68932,7,42.91
0,58,14537,4,125.48
0,92,36507,1,11.89
1,30,8350,2,70.44
0,36,48438,12,17.51
0,58,21658,12,7.4
0,45,46254,7,62.53
0,29,60432,11,2.25
0,25,2908,2,76.32
0,38,14037,4,70.73
1,16,43321,9,96.08
0,81,24070,12,5.59
1,35,75980,10,9.17
0,47,7060,11,45.16
1,17,53228,2,38.24
0,63,43330,5,10.23
1,27,82501,2,92.7
1,18,62668,9,161.13
0,44,70808,13,4.58
1,54,40062,11,1031.95
0,27,48193,12,38.52
1,44,55403,0,97.44
1,37,32044,12,140.25
1,26,90250,5,47.26
0,49,57374,7,104.07
1,32,15324,0,76.48
1,61,1330,7,16.28
0,45,72011,8,25.74
0,59,38949,11,14.29
0,37,98027,0,65.22
0,34,17060,9,3.04
1,44,97813,13,475.16
1,23,15686,0,104.27
1,46,48034,5,89.45
1,36,63010,12,3.37
0,48,50664,0,3.25
1,74,22824,4,104.92
0,62,14510,6,14.41
1,77,76566,6,11.22
1,39,74047,8,783.46
0,71,68950,12,377.19
0,31,58569,5,4.49
0,55,97452,1,166.02
1,48,16314,0,50.17
1,22,38761,12,2.93
0,36,21872,0,122.84
1,41,48088,9,3.66
1,63,39572,1,79.02
1,45,54154,12,4.67
1,80,70062,9,38.67
0,64,98304,8,4.85
1,40,44412,11,939.7
1,80,63353,0,6.13
1,54,59632,2,47.27
1,21,72165,2,71.37
0,68,64470,6,24.74
0,32,29324,7,61.02
0,36,21872,12,8.61
1,51,15834,13,8.94
0,39,85020,5,2.73
1,17,53228,11,7.53
0,32,44233,7,118.14
0,54,31305,9,86.17
0,78,99113,6,17.88
0,44,56117,7,21.23
1,83,72524,6,42.86
1,45,54726,6,74.51
1,45,78248,6,4.48
0,46,62262,8,1.5
0,22,23106,7,225.99
0,26,49628,4,106.6
1,45,54726,6,75.57
1,34,55046,6,3.05
0,27,27837,5,32.68
0,48,92585,7,87.32
1,62,96037,2,72.68
1,55,63453,2,52.97
0,95,31563,7,16.88
0,73,32442,11,388.0
0,43,99160,1,2.49
0,49,19154,7,104.86
0,45,76578,0,93.86
0,34,84540,1,8.58
1,26,48706,7,13.38
1,42,45698,6,83.94
1,54,88325,2,47.97
1,59,21087,0,379.42
1,29,45801,7,6.49
1,43,37132,11,6.98
1,48,20634,2,104.42
0,60,38315,2,73.27
0,30,13647,1,21.99
0,82,43160,8,181.87
0,37,73559,6,27.18
1,35,24433,0,76.84
1,21,13752,10,62.17
1,40,1844,6,30.61
0,37,28659,9,7.49
0,46,5733,11,28.22
0,22,42171,2,56.44
1,77,56019,12,48.27
0,23,16114,5,42.62
0,50,51521,6,70.72
1,54,49613,10,48.57
0,61,92128,6,32.18
1,46,42049,11,80.62
1,60,52572,10,84.39
1,42,7750,2,79.09
0,60,97492,8,715.88
0,47,7060,12,4.99
0,46,63665,2,74.09
1,80,74633,8,168.93
0,53,33909,1,209.62
0,23,16114,0,103.67
0,60,38315,7,47.03
1,75,36344,2,70.31
1,61,46366,12,17.21
0,53,44902,0,3.3
0,71,29061,11,11.09
0,21,56668,11,17.19
1,27,97910,10,74.0
1,21,77566,6,4.64
0,29,94015,12,9.71
1,34,46723,9,5.74
0,39,99323,0,32.33
1,39,91206,10,12.96
1,36,63010,0,3.87
0,71,39897,1,44.76
0,69,88256,2,45.92
1,45,34668,1,22.09
1,64,48088,11,1054.14
1,27,78631,13,499.16
0,60,29032,11,1155.46
0,45,79237,7,89.11
0,75,15449,8,29.52
1,95,41836,2,65.74
1,77,76566,6,13.71
1,45,78248,4,60.61
1,37,21750,0,5.85
0,30,78584,7,4.29
0,35,82514,10,1.79
0,36,94558,0,74.87
1,45,54154,6,18.99
1,26,49440,4,48.47
1,62,94569,1,59.27
0,94,18357,12,14.87
0,72,15829,2,92.48
0,35,32784,12,2.55
1,34,33040,12,9.2
0,57,2630,4,325.04
0,31,58569,6,46.0
0,44,26041,5,48.25
0,67,72047,2,60.84
1,25,40077,3,30.96
1,24,4287,0,561.06
0,31,31046,6,44.47
1,40,21619,8,825.33
0,95,31563,10,16.1
0,44,75452,7,89.19
1,65,4047,11,1095.21
0,49,74536,11,3.74
0,36,39073,7,41.98
0,45,4555,7,55.02
0,27,37932,11,1.85
0,49,49895,8,6.23
0,29,14816,7,5.96
1,53,29209,1,139.45
1,58,44702,11,930.86
1,46,31042,4,285.54
0,53,14586,6,26.44
0,30,79842,9,7.16
1,28,73034,0,20.17
0,46,62262,6,82.97
1,73,74074,11,963.73
0,24,51006,4,306.79
1,70,4286,2,17.22
1,35,54559,11,99.84
1,64,86018,4,128.26
0,59,40209,2,62.9
1,30,53120,1,65.05
1,49,70531,6,80.02
1,41,35229,0,33.22
0,35,33872,2,40.3
1,79,48636,10,43.94
0,50,55128,4,210.58
0,25,2908,4,50.84
1,22,99033,0,142.36
0,90,41254,6,43.55
0,57,21102,7,73.16
0,73,58579,4,106.15
0,30,13367,0,123.48
0,55,97452,2,58.26
1,27,78631,11,798.56
1,50,14733,5,30.93
1,46,1545,7,26.4
1,67,43760,7,70.35
0,30,47451,2,47.48
1,54,49613,2,47.65
0,44,12986,3,55.57
1,28,33873,9,599.86
0,36,62926,6,1.35
0,70,70732,8,36.15
1,74,22824,9,78.74
1,23,12534,10,77.05
0,30,62661,1,3.69
0,63,43330,10,67.49
1,45,78248,2,58.97
1,34,95629,9,43.83
0,90,75661,0,422.46
1,49,45331,4,276.93
0,51,92637,4,84.43
1,73,36541,1,59.42
0,41,8014,12,2.19
0,30,47451,11,34.35
0,50,91321,6,5.63
1,49,45331,1,59.67
0,74,39840,12,942.65
1,54,68626,0,5.18
0,64,98304,6,39.94
1,44,55771,13,490.43
1,73,3774,8,690.55
1,46,38039,5,74.07
1,69,79413,12,9.56
1,41,25213,7,9.23
0,43,11978,10,42.71
0,46,60963,11,91.83
0,45,20687,2,65.97
0,38,28405,12,210.73
0,67,17058,2,55.07
0,34,29809,0,73.46
1,70,70466,9,6.65
0,29,76050,10,27.51
1,34,32780,10,43.15
0,60,38315,10,87.44
0,46,53801,8,1.08
0,58,16034,2,67.25
0,55,72959,0,52.42
0,58,16034,0,15.68
1,26,46765,2,127.97
1,65,4047,0,3.97
0,49,57374,6,18.93
1,36,53924,7,53.01
1,30,8350,12,160.4
1,35,71762,9,133.71
1,59,16239,0,18.62
0,40,10039,1,104.05
1,35,24433,12,137.05
1,55,44223,7,176.53
0,53,33909,10,18.46
0,44,56546,1,91.87
0,28,29081,6,50.65
1,49,70531,0,76.38
1,51,77971,0,2.61
0,48,68638,4,325.59
0,92,97476,2,69.71
1,36,75048,8,2.81
0,50,11710,1,81.29
0,48,29939,6,93.48
0,49,57374,0,76.87
0,38,79539,4,69.45
0,58,14537,0,112.12
0,47,7060,12,6.68
0,34,31605,6,30.37
0,54,31305,2,58.76
1,51,57732,7,6.06
1,37,33981,5,142.08
1,31,47470,12,135.25
0,48,61454,2,55.61
0,66,38740,12,1.58
1,57,13484,4,136.86
0,54,40820,10,1.57
1,47,94619,5,134.29
1,85,45879,0,1.01
0,82,12222,8,702.32
0,50,75092,9,339.49
0,57,2630,7,62.64
0,63,36541,11,978.97
1,40,82936,11,956.38
1,79,48636,4,349.06
0,29,76050,9,9.41
0,45,46254,11,22.28
1,55,96135,2,54.23
1,26,46765,5,56.39
0,22,42171,5,38.82
0,57,97403,2,71.1
0,45,20687,6,15.4
0,84,25832,10,42.73
0,30,78584,6,126.45
0,43,70774,10,76.15
1,77,30756,7,24.66
1,49,70531,5,80.09
0,46,62262,10,61.97
0,40,25526,11,55.5
1,59,43903,8,636.04
0,20,38677,12,776.21
0,44,92648,12,871.53
1,31,5084,7,45.29
0,35,33872,12,325.76
0,59,61560,2,19.79
1,28,33873,0,1.39
0,38,77412,9,1.91
1,42,15077,10,70.05
0,50,73564,4,85.4
1,57,2180,4,123.02
0,49,59448,0,50.84
0,29,94015,3,51.13
0,75,15449,11,5.3
1,54,40062,9,49.96
0,88,20776,9,126.13
0,28,67851,6,93.03
0,33,49259,6,69.6
1,51,15010,4,296.73
0,47,98233,6,53.28
1,72,13425,10,13.89
0,48,92585,7,149.74
0,35,32960,10,69.93
0,61,10548,12,864.19
0,44,26041,11,25.82
1,66,49632,11,5.88
0,44,72529,10,41.48
0,61,33417,8,6.69
1,21,72165,0,77.52
0,75,15449,7,11.94
0,48,50664,10,53.55
0,47,7060,5,20.86
1,60,21524,5,4.88
1,23,15686,9,137.69
0,61,44265,5,26.0
0,29,76050,6,94.2
0,25,55080,11,1205.11
1,58,44702,10,6.55
0,31,32323,2,57.88
1,64,52768,10,141.5
0,40,25526,12,8.64
0,67,94971,4,92.26
1,70,22151,4,75.87
1,33,3601,6,75.27
0,71,29061,1,154.34
0,24,45150,2,10.34
1,65,61335,10,16.91
1,36,63010,12,7.99
1,80,63353,1,84.46
1,32,87313,0,134.65
1,55,73134,7,140.88
0,49,57374,12,8.57
0,68,64470,3,94.92
0,33,87558,9,4.24
0,35,62075,2,99.13
1,45,34668,8,3.71
1,46,22968,6,61.95
0,75,25106,8,1.77
1,42,34112,6,206.88
1,67,51453,8,4.33
0,92,29170,2,40.44
0,26,49628,1,40.68
0,22,52563,1,5.8
0,56,38079,0,15.16
1,41,79063,9,30.16
1,21,3818,1,1.76
1,35,54559,7,49.57
1,60,52572,4,176.04
1,17,31771,1,26.14
1,41,65680,10,75.52
1,54,95842,12,6.96
0,64,63966,11,1021.5
0,40,49101,1,19.24
0,30,79842,10,2.62
0,37,98238,12,7.47
0,17,43136,4,347.3
1,29,45801,12,757.83
0,49,36749,9,208.57
0,27,13304,8,5.27
0,26,58275,4,127.66
1,27,82501,9,2.98
0,26,58275,9,2.61
0,58,62023,1,53.28
0,36,77007,0,514.17
1,63,4210,4,84.62
0,36,73027,7,66.19
1,24,17051,7,50.15
1,49,87533,8,740.56
0,70,15432,7,71.03
0,59,27807,0,3.08
0,37,75703,10,101.09
1,37,38922,2,83.43
1,55,83643,7,45.6
1,54,83120,11,7.97
1,48,82711,4,100.01
0,24,29438,10,12.31
0,42,33811,0,7.85
0,68,64470,7,44.59
0,44,72476,9,4.76
1,30,67529,6,82.52
1,59,84735,1,16.63
0,63,36009,12,913.15
0,34,37663,12,6.71
0,20,38677,5,42.67
0,57,71232,2,48.19
0,62,90014,4,314.47
1,46,48034,9,92.2
0,85,97014,11,3.39
0,38,14037,1,1.55
0,28,71291,11,983.87
0,54,31305,11,6.6
1,70,22151,9,2.28
0,37,36869,8,138.09
0,62,25049,10,3.23
1,45,78248,11,7.34
0,37,73559,0,495.2
0,42,45622,9,2.34
0,42,33811,12,51.47
1,32,59710,6,91.92
0,50,15458,11,5.48
1,42,39113,6,73.7
1,35,67232,3,55.97
1,31,51632,10,6.3
1,44,97813,12,135.38
1,24,89512,5,60.96
0,61,13316,13,8.6
1,41,25213,9,15.26
0,29,24970,1,134.62
1,75,28423,8,3.32
1,27,56152,2,60.78
0,38,95567,12,1.28
0,64,31092,8,788.73
1,44,55771,10,80.8
1,33,92101,11,1005.31
1,31,73754,12,151.52
1,56,21865,0,579.7
1,28,73034,0,92.57
0,84,25832,7,68.47
0,60,90403,1,54.52
1,20,45638,10,2.66
1,46,68723,0,71.61
0,24,21657,4,275.95
0,45,20687,12,3.49
1,64,32935,5,109.47
0,28,72042,11,58.85
1,40,77417,3,39.79
0,46,29911,12,141.68
1,54,48221,10,49.61
1,72,13425,9,2.95
1,55,71960,7,10.16
1,62,94569,1,71.05
0,86,85253,0,43.72
0,50,36758,6,20.65
1,35,30803,12,147.45
0,40,26292,7,120.62
0,47,68031,1,8.36
0,82,43160,2,87.76
0,56,6441,10,36.29
1,35,60091,7,87.98
0,54,40820,5,66.94
1,47,45051,12,178.58
0,31,11796,11,260.85
0,44,12986,1,60.38
1,85,45879,3,80.62
0,61,10548,12,6.75
0,24,51006,1,9.1
1,56,7640,11,865.63
1,65,80824,11,813.13
1,43,53061,11,5.35
0,30,12419,1,44.01
1,20,63021,5,156.7
1,31,84532,7,183.42
1,76,19017,5,9.88
0,61,61830,11,5.0
1,59,16878,10,30.48
1,59,54654,9,8.52
1,57,2180,9,2.37
1,44,16034,7,45.13
0,27,7439,7,103.44
1,43,59014,6,82.36
0,67,94971,13,6.62
1,42,15077,4,113.6
0,36,23937,2,74.39
0,70,63565,6,8.63
0,47,82063,6,223.89
1,32,87313,2,65.06
0,34,75490,10,10.03
1,83,72524,4,105.68
1,48,35811,3,61.52
0,82,43160,0,3.84
1,67,76240,8,737.99
1,49,70531,13,393.81
1,27,61272,8,104.73
0,50,75092,6,23.31
1,43,76445,4,87.77
0,70,95528,9,40.47
0,53,33909,5,4.65
0,42,45622,3,43.5
0,75,15449,7,77.44
0,81,81642,4,307.98
1,48,16314,2,75.97
1,35,49629,4,95.28
0,20,38677,2,72.54
0,50,11710,4,201.84
0,42,66018,2,74.11
0,49,49895,7,6.96
0,49,49895,2,93.21
0,79,82190,7,45.21
0,73,32442,0,37.6
0,23,5461,0,41.5
1,32,59710,8,123.32
0,30,62661,1,27.84
0,36,77007,7,104.0
1,53,12093,4,300.98
0,36,77007,7,42.9
0,71,29061,11,53.96
0,67,17058,10,114.74
0,53,44902,12,4.22
1,39,17088,10,76.09
0,25,13469,1,3.34
1,85,45879,11,2077.77
1,24,17051,4,324.1
0,69,62266,10,50.12
1,56,28901,4,79.61
0,26,56138,9,10.53
1,45,82514,12,128.81
0,36,23937,6,11.34
0,42,45622,5,43.76
0,61,44265,2,45.27
0,27,37932,12,2.32
0,32,65072,7,20.9
1,73,68973,1,111.75
0,49,36617,4,207.25
1,34,33040,5,58.19
0,28,71291,3,65.43
1,42,35776,6,14.85
1,47,45051,0,75.07
1,35,15056,9,28.56
0,49,64686,2,47.72
0,69,73754,11,9.12
0,44,56546,2,64.29
0,42,66018,11,8.11
1,46,68723,10,74.53
0,28,43102,5,69.15
1,37,21750,0,164.21
1,67,28117,13,6.01
0,73,58579,10,121.29
0,33,45307,2,45.62
